date,rows
2022-02-15,2
2022-02-16,1
2022-02-17,5
2022-02-18,2
2022-02-19,4
2022-02-20,2
2022-02-22,4
2022-02-23,16
2022-02-24,10
2022-02-25,1
2022-02-26,1
2022-02-27,1
2022-03-01,2
2022-03-02,6
2022-03-03,3
2022-03-04,2
2022-03-05,4
2022-03-06,1
2022-03-07,2
2022-03-08,2
2022-03-09,1
2022-03-10,2
2022-03-11,12
2022-03-12,3
2022-03-13,1
2022-03-14,2
2022-03-15,1
2022-03-16,10
2022-03-17,5
2022-03-18,7
2022-03-19,2
2022-03-20,4
2022-03-22,5
2022-03-23,5
2022-03-24,1
2022-03-25,3
2022-03-28,2
2022-03-29,2
2022-03-30,4
2022-03-31,7
2022-04-01,3
2022-04-02,4
2022-04-03,1
2022-04-04,13
2022-04-05,2
2022-04-06,5
2022-04-07,1
2022-04-08,3
2022-04-09,3
2022-04-10,2
2022-04-12,3
2022-04-13,4
2022-04-14,4
2022-04-15,3
2022-04-16,3
2022-04-17,2
2022-04-19,2
2022-04-20,10
2022-04-21,9
2022-04-22,7
2022-04-23,8
2022-04-24,5
2022-04-25,1
2022-04-26,11
2022-04-27,4
2022-04-28,3
2022-04-29,3
2022-04-30,3
2022-05-01,1
2022-05-02,1
2022-05-03,2
2022-05-04,1
2022-05-05,3
2022-05-06,4
2022-05-07,2
2022-05-08,4
2022-05-09,2
2022-05-10,18
2022-05-11,5
2022-05-12,4
2022-05-13,2
2022-05-14,4
2022-05-15,1
2022-05-16,1
2022-05-17,5
2022-05-18,8
2022-05-19,5
2022-05-20,1
2022-05-21,10
2022-05-22,4
2022-05-23,1
2022-05-24,3
2022-05-25,17
2022-05-26,5
2022-05-27,27
2022-05-28,316
2022-05-29,7
2022-05-31,7
2022-06-01,10
2022-06-02,23
2022-06-03,3
2022-06-04,10
2022-06-05,6
2022-06-06,3
2022-06-07,3
2022-06-08,8
2022-06-09,7
2022-06-10,9
2022-06-11,13
2022-06-12,4
2022-06-13,2
2022-06-14,9
2022-06-15,20
2022-06-16,7
2022-06-17,7
2022-06-18,6
2022-06-19,4
2022-06-20,3
2022-06-21,4
2022-06-22,6
2022-06-23,9
2022-06-24,11
2022-06-25,8
2022-06-26,9
2022-06-27,4
2022-06-28,4
2022-06-29,20
2022-06-30,6
2022-07-01,21
2022-07-02,11
2022-07-03,13
2022-07-04,6
2022-07-05,57
2022-07-06,48
2022-07-07,16
2022-07-08,9
2022-07-09,3
2022-07-10,2
2022-07-11,20
2022-07-12,4
2022-07-13,14
2022-07-14,129
2022-07-15,16
2022-07-16,9
2022-07-17,9
2022-07-18,9
2022-07-19,13
2022-07-20,12
2022-07-21,13
2022-07-22,39
2022-07-23,14
2022-07-24,9
2022-07-25,4
2022-07-26,13
2022-07-27,30
2022-07-28,86
2022-07-29,23
2022-07-30,13
2022-07-31,19
2022-08-01,3
2022-08-02,10
2022-08-03,20
2022-08-04,24
2022-08-05,20
2022-08-06,15
2022-08-07,5
2022-08-08,4
2022-08-09,19
2022-08-10,259
2022-08-11,26
2022-08-12,19
2022-08-13,25
2022-08-14,14
2022-08-15,23
2022-08-16,22
2022-08-17,33
2022-08-18,49
2022-08-19,12
2022-08-20,12
2022-08-21,8
2022-08-22,12
2022-08-23,8
2022-08-24,19
2022-08-25,25
2022-08-26,240
2022-08-27,25
2022-08-28,10
2022-08-29,8
2022-08-30,16
2022-08-31,15
2022-09-01,29
2022-09-02,31
2022-09-03,18
2022-09-04,4
2022-09-05,1
2022-09-06,2
2022-09-07,23
2022-09-08,25
2022-09-09,26
2022-09-10,36
2022-09-11,13
2022-09-12,10
2022-09-13,13
2022-09-14,26
2022-09-15,37
2022-09-16,20
2022-09-17,29
2022-09-18,43
2022-09-19,9
2022-09-20,15
2022-09-21,25
2022-09-22,27
2022-09-23,25
2022-09-24,39
2022-09-25,18
2022-09-26,6
2022-09-27,15
2022-09-28,16
2022-09-29,50
2022-09-30,44
2022-10-01,45
2022-10-02,12
2022-10-03,8
2022-10-04,22
2022-10-05,4
2022-10-06,49
2022-10-07,69
2022-10-08,39
2022-10-09,10
2022-10-10,15
2022-10-11,34
2022-10-12,24
2022-10-13,33
2022-10-14,44
2022-10-15,29
2022-10-16,20
2022-10-17,8
2022-10-18,37
2022-10-19,45
2022-10-20,52
2022-10-21,94
2022-10-22,13
2022-10-23,23
2022-10-24,8
2022-10-25,37
2022-10-26,37
2022-10-27,32
2022-10-28,33
2022-10-29,46
2022-10-30,46
2022-10-31,12
2022-11-01,23
2022-11-02,61
2022-11-03,39
2022-11-04,40
2022-11-05,28
2022-11-06,53
2022-11-07,21
2022-11-08,16
2022-11-09,38
2022-11-10,37
2022-11-11,11
2022-11-12,12
2022-11-13,3
2022-11-14,91
2022-11-15,37
2022-11-16,71
2022-11-17,50
2022-11-18,36
2022-11-19,43
2022-11-20,18
2022-11-21,11
2022-11-22,69
2022-11-23,71
2022-11-24,67
2022-11-25,28
2022-11-26,18
2022-11-27,19
2022-11-28,13
2022-11-29,42
2022-11-30,31
2022-12-01,301
2022-12-02,65
2022-12-03,57
2022-12-04,35
2022-12-05,95
2022-12-06,52
2022-12-07,61
2022-12-08,139
2022-12-09,50
2022-12-10,111
2022-12-11,44
2022-12-12,40
2022-12-13,46
2022-12-14,75
2022-12-15,95
2022-12-16,131
2022-12-17,96
2022-12-18,49
2022-12-19,53
2022-12-20,48
2022-12-21,72
2022-12-22,100
2022-12-23,100
2022-12-24,67
2022-12-25,38
2022-12-26,21
2022-12-27,13
2022-12-28,48
2022-12-29,87
2022-12-30,70
2022-12-31,72
2023-01-01,34
2023-01-02,25
2023-01-03,20
2023-01-04,42
2023-01-05,43
2023-01-06,76
2023-01-07,72
2023-01-08,56
2023-01-09,54
2023-01-10,35
2023-01-11,71
2023-01-12,89
2023-01-13,105
2023-01-14,100
2023-01-15,82
2023-01-16,56
2023-01-17,53
2023-01-18,66
2023-01-19,132
2023-01-20,100
2023-01-21,115
2023-01-22,79
2023-01-23,66
2023-01-24,55
2023-01-25,105
2023-01-26,147
2023-01-27,137
2023-01-28,100
2023-01-29,59
2023-01-30,57
2023-01-31,78
2023-02-01,119
2023-02-02,187
2023-02-03,119
2023-02-04,95
2023-02-05,96
2023-02-06,57
2023-02-07,122
2023-02-08,201
2023-02-09,131
2023-02-10,187
2023-02-11,108
2023-02-12,80
2023-02-13,44
2023-02-14,72
2023-02-15,111
2023-02-16,171
2023-02-17,145
2023-02-18,122
2023-02-19,82
2023-02-20,54
2023-02-21,103
2023-02-22,94
2023-02-23,181
2023-02-24,210
2023-02-25,132
2023-02-26,85
2023-02-27,57
2023-02-28,83
2023-03-01,120
2023-03-02,164
2023-03-03,193
2023-03-04,161
2023-03-05,136
2023-03-06,57
2023-03-07,80
2023-03-08,166
2023-03-09,303
2023-03-10,185
2023-03-11,180
2023-03-12,133
2023-03-13,76
2023-03-14,171
2023-03-15,214
2023-03-16,183
2023-03-17,235
2023-03-18,209
2023-03-19,131
2023-03-20,107
2023-03-21,153
2023-03-22,183
2023-03-23,201
2023-03-24,334
2023-03-25,277
2023-03-26,204
2023-03-27,106
2023-03-28,153
2023-03-29,296
2023-03-30,278
2023-03-31,276
2023-04-01,340
2023-04-02,236
2023-04-03,202
2023-04-04,156
2023-04-05,224
2023-04-06,243
2023-04-07,155
2023-04-08,494
2023-04-09,260
2023-04-10,58
2023-04-11,170
2023-04-12,278
2023-04-13,295
2023-04-14,415
2023-04-15,272
2023-04-16,274
2023-04-17,133
2023-04-18,204
2023-04-19,286
2023-04-20,337
2023-04-21,450
2023-04-22,339
2023-04-23,54
2023-04-24,449
2023-04-25,235
2023-04-26,499
2023-04-27,772
2023-04-28,428
2023-04-29,505
2023-04-30,391
2023-05-01,180
2023-05-02,238
2023-05-03,399
2023-05-04,429
2023-05-05,425
2023-05-06,499
2023-05-07,217
2023-05-08,256
2023-05-09,257
2023-05-10,475
2023-05-11,585
2023-05-12,532
2023-05-13,545
2023-05-14,416
2023-05-15,245
2023-05-16,269
2023-05-17,447
2023-05-18,565
2023-05-19,551
2023-05-20,512
2023-05-21,350
2023-05-22,176
2023-05-23,323
2023-05-24,474
2023-05-25,607
2023-05-26,577
2023-05-27,729
2023-05-28,467
2023-05-29,254
2023-05-30,178
2023-05-31,509
2023-06-01,1387
2023-06-02,1168
2023-06-03,798
2023-06-04,586
2023-06-05,292
2023-06-06,414
2023-06-07,830
2023-06-08,934
2023-06-09,808
2023-06-10,761
2023-06-11,460
2023-06-12,423
2023-06-13,413
2023-06-14,1029
2023-06-15,800
2023-06-16,948
2023-06-17,808
2023-06-18,276
2023-06-19,1002
2023-06-20,989
2023-06-21,1059
2023-06-22,1320
2023-06-23,1246
2023-06-24,1097
2023-06-25,608
2023-06-26,664
2023-06-27,598
2023-06-28,1072
2023-06-29,1952
2023-06-30,1519
2023-07-01,1508
2023-07-02,941
2023-07-03,617
2023-07-04,428
2023-07-05,784
2023-07-06,766
2023-07-07,1004
2023-07-08,1087
2023-07-09,867
2023-07-10,723
2023-07-11,724
2023-07-12,1275
2023-07-13,1895
2023-07-14,1741
2023-07-15,1453
2023-07-16,1126
2023-07-17,759
2023-07-18,928
2023-07-19,2466
2023-07-20,1969
2023-07-21,1898
2023-07-22,1977
2023-07-23,1264
2023-07-24,842
2023-07-25,998
2023-07-26,1853
2023-07-27,2101
2023-07-28,1958
2023-07-29,2114
2023-07-30,1124
2023-07-31,996
2023-08-01,1203
2023-08-02,1360
2023-08-03,2114
2023-08-04,5424
2023-08-05,2688
2023-08-06,2009
2023-08-07,1335
2023-08-08,1565
2023-08-09,2327
2023-08-10,3271
2023-08-11,2959
2023-08-12,3305
2023-08-13,2497
2023-08-14,2032
2023-08-15,3062
2023-08-16,4076
2023-08-17,3636
2023-08-18,3168
2023-08-19,3230
2023-08-20,1958
2023-08-21,2221
2023-08-22,3060
2023-08-23,3628
2023-08-24,3968
2023-08-25,4339
2023-08-26,4516
2023-08-27,1992
2023-08-28,2823
2023-08-29,4444
2023-08-30,4679
2023-08-31,5503
2023-09-01,6542
2023-09-02,3935
2023-09-03,5024
2023-09-04,2092
2023-09-05,1560
2023-09-06,3863
2023-09-07,5949
2023-09-08,6537
2023-09-09,6140
2023-09-10,4699
2023-09-11,3371
2023-09-12,3706
2023-09-13,6350
2023-09-14,7501
2023-09-15,6738
2023-09-16,7131
2023-09-17,5090
2023-09-18,3587
2023-09-19,5050
2023-09-20,7722
2023-09-21,8236
2023-09-22,9195
2023-09-23,8258
2023-09-24,6787
2023-09-25,4673
2023-09-26,6392
2023-09-27,9264
2023-09-28,10621
2023-09-29,11978
2023-09-30,11807
2023-10-01,9385
2023-10-02,4990
2023-10-03,8402
2023-10-04,12351
2023-10-05,12112
2023-10-06,12618
2023-10-07,12391
