date,rows
2018-07-29,13
2018-07-30,28
2018-07-31,30
2018-08-01,30
2018-08-02,30
2018-08-03,22
2018-08-04,13
2018-08-05,15
2018-08-06,21
2018-08-07,25
2018-08-08,25
2018-08-09,22
2018-08-10,23
2018-08-11,15
2018-08-12,10
2018-08-13,14
2018-08-14,24
2018-08-15,22
2018-08-16,20
2018-08-17,55
2018-08-18,17
2018-08-19,13
2018-08-20,29
2018-08-21,31
2018-08-22,27
2018-08-23,31
2018-08-24,23
2018-08-25,18
2018-08-26,9
2018-08-27,29
2018-08-28,31
2018-08-29,20
2018-08-30,21
2018-08-31,20
2018-09-01,15
2018-09-02,8
2018-09-03,27
2018-09-04,21
2018-09-05,30
2018-09-06,20
2018-09-07,20
2018-09-08,15
2018-09-09,21
2018-09-10,26
2018-09-11,32
2018-09-12,18
2018-09-13,27
2018-09-14,41
2018-09-15,24
2018-09-16,15
2018-09-17,31
2018-09-18,22
2018-09-19,22
2018-09-20,39
2018-09-21,12
2018-09-22,20
2018-09-23,10
2018-09-24,29
2018-09-25,28
2018-09-26,26
2018-09-27,19
2018-09-28,25
2018-09-29,8
2018-09-30,13
2018-10-01,22
2018-10-02,29
2018-10-03,29
2018-10-04,23
2018-10-05,34
2018-10-06,10
2018-10-07,10
2018-10-08,22
2018-10-09,24
2018-10-10,18
2018-10-11,26
2018-10-12,16
2018-10-13,7
2018-10-14,14
2018-10-15,25
2018-10-16,23
2018-10-17,24
2018-10-18,18
2018-10-19,28
2018-10-20,16
2018-10-21,17
2018-10-22,24
2018-10-23,28
2018-10-24,19
2018-10-25,23
2018-10-26,22
2018-10-27,10
2018-10-28,16
2018-10-29,14
2018-10-30,21
2018-10-31,18
2018-11-01,7
2018-11-02,26
2018-11-03,11
2018-11-04,13
2018-11-05,27
2018-11-06,40
2018-11-07,16
2018-11-08,5
2018-11-09,17
2018-11-10,12
2018-11-11,20
2018-11-12,37
2018-11-13,21
2018-11-14,14
2018-11-15,26
2018-11-16,34
2018-11-17,16
2018-11-18,15
2018-11-19,7
2018-11-20,30
2018-11-21,15
2018-11-22,6
2018-11-23,11
2018-11-24,12
2018-11-25,17
2018-11-26,23
2018-11-27,23
2018-11-28,33
2018-11-29,17
2018-11-30,27
2018-12-01,13
2018-12-02,19
2018-12-03,23
2018-12-04,25
2018-12-05,30
2018-12-06,34
2018-12-07,36
2018-12-08,15
2018-12-09,18
2018-12-10,23
2018-12-11,17
2018-12-12,28
2018-12-13,25
2018-12-14,46
2018-12-15,20
2018-12-16,12
2018-12-17,14
2018-12-18,22
2018-12-19,26
2018-12-20,25
2018-12-21,17
2018-12-22,7
2018-12-23,14
2018-12-24,8
2018-12-25,4
2018-12-26,15
2018-12-27,9
2018-12-28,21
2018-12-29,13
2018-12-30,12
2018-12-31,10
2019-01-01,4
2019-01-02,11
2019-01-03,10
2019-01-04,17
2019-01-05,19
2019-01-06,23
2019-01-07,22
2019-01-08,15
2019-01-09,21
2019-01-10,20
2019-01-11,14
2019-01-12,7
2019-01-13,26
2019-01-14,18
2019-01-15,22
2019-01-16,24
2019-01-17,15
2019-01-18,19
2019-01-19,8
2019-01-20,15
2019-01-21,28
2019-01-22,25
2019-01-23,15
2019-01-24,12
2019-01-25,26
2019-01-26,12
2019-01-27,14
2019-01-28,13
2019-01-29,14
2019-01-30,15
2019-01-31,23
2019-02-01,11
2019-02-02,8
2019-02-03,14
2019-02-04,13
2019-02-05,26
2019-02-06,13
2019-02-07,24
2019-02-08,16
2019-02-09,11
2019-02-10,19
2019-02-11,19
2019-02-12,15
2019-02-13,19
2019-02-14,17
2019-02-15,46
2019-02-16,75
2019-02-17,56
2019-02-18,75
2019-02-19,61
2019-02-20,47
2019-02-21,6
2020-04-20,8
2020-04-23,2
2020-05-14,2
2020-06-23,1
2020-07-10,1
2020-08-01,1
2020-08-06,1
2020-09-18,2
2020-10-01,1
2020-10-15,1
2020-10-20,1
2020-11-11,1
2020-11-18,1
2020-12-03,1
2020-12-09,1
2020-12-15,1
2020-12-25,1
2020-12-31,1
2021-01-11,1
2021-01-15,1
2021-01-20,1
2021-01-21,2
2021-02-10,1
2021-02-16,1
2021-02-25,1
2021-03-31,1
2021-04-09,163
2021-04-13,1
2021-04-14,5
2021-04-15,1
2021-04-22,2
2021-04-29,2
2021-05-02,1
2021-05-08,1
2021-05-11,1
2021-05-12,1
2021-05-13,3
2021-05-14,3
2021-05-15,3
2021-05-17,1
2021-05-18,1
2021-05-19,4
2021-05-20,1
2021-05-21,1
2021-05-26,1
2021-05-27,2
2021-05-28,1
2021-05-29,1
2021-06-04,2
2021-06-05,1
2021-06-06,1
2021-06-10,1
2021-06-11,2
2021-06-12,1
2021-06-14,1
2021-06-17,1
2021-06-19,1
2021-06-20,2
2021-06-23,2
2021-06-24,5
2021-06-25,4
2021-06-27,1
2021-06-30,2
2021-07-01,2
2021-07-03,3
2021-07-04,2
2021-07-05,1
2021-07-06,1
2021-07-07,1
2021-07-08,2
2021-07-09,1
2021-07-10,6
2021-07-11,3
2021-07-12,1
2021-07-14,5
2021-07-16,1
2021-07-18,3
2021-07-20,1
2021-07-22,1
2021-07-23,2
2021-07-24,8
2021-07-26,2
2021-07-29,1
2021-07-30,4
2021-07-31,3
2021-08-01,2
2021-08-05,1
2021-08-06,8
2021-08-07,7
2021-08-09,4
2021-08-10,3
2021-08-11,2
2021-08-12,1
2021-08-13,1
2021-08-14,3
2021-08-15,2
2021-08-17,2
2021-08-18,8
2021-08-19,10
2021-08-20,13
2021-08-21,1
2021-08-24,1
2021-08-25,2
2021-08-26,3
2021-08-27,7
2021-08-28,9
2021-08-29,2
2021-08-30,2
2021-08-31,1
2021-09-01,13
2021-09-02,4
2021-09-03,21
2021-09-05,1
2021-09-08,2
2021-09-09,1
2021-09-10,1
2021-09-11,2
2021-09-12,2
2021-09-13,1
2021-09-14,4
2021-09-15,1
2021-09-16,3
2021-09-17,1
2021-09-18,3
2021-09-19,1
2021-09-20,1
2021-09-21,1
2021-09-22,2
2021-09-23,2
2021-09-24,2
2021-09-27,1
2021-09-29,1
2021-09-30,5
2021-10-01,3
2021-10-02,1
2021-10-03,4
2021-10-05,2
2021-10-06,1
2021-10-07,3
2021-10-08,1
2021-10-09,2
2021-10-11,1
2021-10-12,5
2021-10-13,1
2021-10-14,6
2021-10-15,4
2021-10-16,1
2021-10-18,1
2021-10-19,2
2021-10-20,1
2021-10-21,4
2021-10-22,3
2021-10-23,3
2021-10-24,6
2021-10-25,1
2021-10-26,6
2021-10-27,5
2021-10-28,2
2021-10-29,1
2021-10-30,1
2021-11-01,1
2021-11-02,6
2021-11-03,4
2021-11-04,8
2021-11-05,3
2021-11-07,4
2021-11-09,8
2021-11-10,1
2021-11-11,6
2021-11-12,8
2021-11-14,3
2021-11-15,3
2021-11-16,3
2021-11-17,4
2021-11-18,6
2021-11-21,1
2021-11-22,4
2021-11-23,5
2021-11-24,7
2021-11-25,5
2021-11-26,1
2021-11-27,5
2021-11-29,7
2021-11-30,15
2021-12-01,14
2021-12-02,1
2021-12-03,9
2021-12-04,2
2021-12-05,2
2021-12-07,4
2021-12-08,2
2021-12-09,4
2021-12-10,4
2021-12-12,1
2021-12-13,3
2021-12-14,2
2021-12-16,1
2021-12-17,3
2021-12-18,3
2021-12-19,1
2021-12-20,4
2021-12-21,1
2021-12-22,11
2021-12-23,2
2021-12-24,7
2021-12-27,4
2021-12-29,1
2021-12-30,4
2021-12-31,3
2022-01-02,1
2022-01-04,2
2022-01-05,3
2022-01-06,2
2022-01-07,3
2022-01-08,1
2022-01-10,1
2022-01-11,2
2022-01-12,2
2022-01-13,1
2022-01-14,3
2022-01-15,3
2022-01-16,4
2022-01-17,1
2022-01-18,3
2022-01-19,5
2022-01-20,3
2022-01-21,6
2022-01-22,4
2022-01-23,2
2022-01-25,2
2022-01-26,4
2022-01-27,9
2022-01-28,7
2022-01-29,2
2022-01-30,3
2022-01-31,1
2022-02-01,1
2022-02-02,1
2022-02-03,5
2022-02-04,4
2022-02-05,12
2022-02-07,1
2022-02-08,2
2022-02-10,3
2022-02-11,6
2022-02-12,4
2022-02-13,4
2022-02-15,4
2022-02-16,3
2022-02-17,7
2022-02-18,4
2022-02-19,5
2022-02-20,2
2022-02-22,5
2022-02-23,17
2022-02-24,18
2022-02-25,1
2022-02-26,8
2022-02-27,2
2022-03-01,3
2022-03-02,8
2022-03-03,4
2022-03-04,8
2022-03-05,4
2022-03-06,2
2022-03-07,2
2022-03-08,3
2022-03-09,2
2022-03-10,2
2022-03-11,14
2022-03-12,4
2022-03-13,1
2022-03-14,4
2022-03-15,5
2022-03-16,12
2022-03-17,7
2022-03-18,10
2022-03-19,9
2022-03-20,6
2022-03-21,4
2022-03-22,6
2022-03-23,5
2022-03-24,4
2022-03-25,3
2022-03-28,4
2022-03-29,2
2022-03-30,5
2022-03-31,7
2022-04-01,10
2022-04-02,5
2022-04-03,2
2022-04-04,20
2022-04-05,3
2022-04-06,7
2022-04-07,2
2022-04-08,5
2022-04-09,4
2022-04-10,3
2022-04-12,5
2022-04-13,10
2022-04-14,4
2022-04-15,3
2022-04-16,4
2022-04-17,3
2022-04-19,2
2022-04-20,15
2022-04-21,11
2022-04-22,13
2022-04-23,11
2022-04-24,6
2022-04-25,3
2022-04-26,13
2022-04-27,4
2022-04-28,7
2022-04-29,3
2022-04-30,4
2022-05-01,4
2022-05-02,1
2022-05-03,5
2022-05-04,3
2022-05-05,5
2022-05-06,4
2022-05-07,8
2022-05-08,5
2022-05-09,3
2022-05-10,22
2022-05-11,5
2022-05-12,5
2022-05-13,3
2022-05-14,5
2022-05-15,2
2022-05-16,2
2022-05-17,7
2022-05-18,11
2022-05-19,8
2022-05-20,6
2022-05-21,19
2022-05-22,6
2022-05-23,4
2022-05-24,6
2022-05-25,33
2022-05-26,12
2022-05-27,45
2022-05-28,483
2022-05-29,25
2022-05-30,5
2022-05-31,8
2022-06-01,10
2022-06-02,30
2022-06-03,9
2022-06-04,25
2022-06-05,17
2022-06-06,5
2022-06-07,11
2022-06-08,17
2022-06-09,14
2022-06-10,20
2022-06-11,23
2022-06-12,13
2022-06-13,8
2022-06-14,16
2022-06-15,22
2022-06-16,13
2022-06-17,13
2022-06-18,13
2022-06-19,12
2022-06-20,4
2022-06-21,6
2022-06-22,8
2022-06-23,20
2022-06-24,18
2022-06-25,19
2022-06-26,17
2022-06-27,4
2022-06-28,9
2022-06-29,42
2022-06-30,11
2022-07-01,32
2022-07-02,20
2022-07-03,25
2022-07-04,10
2022-07-05,61
2022-07-06,67
2022-07-07,27
2022-07-08,21
2022-07-09,6
2022-07-10,2
2022-07-11,36
2022-07-12,17
2022-07-13,30
2022-07-14,139
2022-07-15,28
2022-07-16,16
2022-07-17,19
2022-07-18,22
2022-07-19,20
2022-07-20,25
2022-07-21,23
2022-07-22,55
2022-07-23,35
2022-07-24,18
2022-07-25,5
2022-07-26,20
2022-07-27,48
2022-07-28,104
2022-07-29,37
2022-07-30,29
2022-07-31,26
2022-08-01,8
2022-08-02,20
2022-08-03,33
2022-08-04,40
2022-08-05,33
2022-08-06,22
2022-08-07,14
2022-08-08,5
2022-08-09,232
2022-08-10,325
2022-08-11,47
2022-08-12,35
2022-08-13,38
2022-08-14,23
2022-08-15,30
2022-08-16,31
2022-08-17,53
2022-08-18,67
2022-08-19,21
2022-08-20,27
2022-08-21,18
2022-08-22,26
2022-08-23,29
2022-08-24,36
2022-08-25,42
2022-08-26,357
2022-08-27,47
2022-08-28,21
2022-08-29,15
2022-08-30,35
2022-08-31,38
2022-09-01,54
2022-09-02,55
2022-09-03,31
2022-09-04,17
2022-09-05,9
2022-09-06,6
2022-09-07,35
2022-09-08,48
2022-09-09,50
2022-09-10,65
2022-09-11,23
2022-09-12,17
2022-09-13,23
2022-09-14,54
2022-09-15,65
2022-09-16,47
2022-09-17,45
2022-09-18,74
2022-09-19,15
2022-09-20,24
2022-09-21,42
2022-09-22,53
2022-09-23,45
2022-09-24,60
2022-09-25,33
2022-09-26,16
2022-09-27,22
2022-09-28,38
2022-09-29,86
2022-09-30,83
2022-10-01,75
2022-10-02,27
2022-10-03,24
2022-10-04,42
2022-10-05,14
2022-10-06,111
2022-10-07,182
2022-10-08,79
2022-10-09,40
2022-10-10,30
2022-10-11,73
2022-10-12,41
2022-10-13,50
2022-10-14,77
2022-10-15,54
2022-10-16,34
2022-10-17,12
2022-10-18,81
2022-10-19,97
2022-10-20,88
2022-10-21,192
2022-10-22,33
2022-10-23,40
2022-10-24,21
2022-10-25,90
2022-10-26,83
2022-10-27,95
2022-10-28,76
2022-10-29,101
2022-10-30,74
2022-10-31,29
2022-11-01,41
2022-11-02,91
2022-11-03,67
2022-11-04,70
2022-11-05,48
2022-11-06,90
2022-11-07,40
2022-11-08,70
2022-11-09,97
2022-11-10,108
2022-11-11,18
2022-11-12,19
2022-11-13,8
2022-11-14,219
2022-11-15,58
2022-11-16,117
2022-11-17,97
2022-11-18,90
2022-11-19,92
2022-11-20,46
2022-11-21,19
2022-11-22,108
2022-11-23,111
2022-11-24,162
2022-11-25,49
2022-11-26,43
2022-11-27,39
2022-11-28,30
2022-11-29,75
2022-11-30,74
2022-12-01,481
2022-12-02,139
2022-12-03,120
2022-12-04,70
2022-12-05,162
2022-12-06,127
2022-12-07,115
2022-12-08,199
2022-12-09,110
2022-12-10,222
2022-12-11,97
2022-12-12,80
2022-12-13,96
2022-12-14,177
2022-12-15,205
2022-12-16,233
2022-12-17,161
2022-12-18,117
2022-12-19,88
2022-12-20,85
2022-12-21,181
2022-12-22,173
2022-12-23,218
2022-12-24,144
2022-12-25,65
2022-12-26,41
2022-12-27,32
2022-12-28,88
2022-12-29,144
2022-12-30,136
2022-12-31,137
2023-01-01,75
2023-01-02,48
2023-01-03,57
2023-01-04,107
2023-01-05,84
2023-01-06,168
2023-01-07,157
2023-01-08,119
2023-01-09,114
2023-01-10,103
2023-01-11,153
2023-01-12,188
2023-01-13,210
2023-01-14,210
2023-01-15,185
2023-01-16,89
2023-01-17,96
2023-01-18,171
2023-01-19,257
2023-01-20,215
2023-01-21,241
2023-01-22,162
2023-01-23,134
2023-01-24,156
2023-01-25,221
2023-01-26,305
2023-01-27,287
2023-01-28,208
2023-01-29,149
2023-01-30,157
2023-01-31,166
2023-02-01,317
2023-02-02,385
2023-02-03,274
2023-02-04,262
2023-02-05,176
2023-02-06,109
2023-02-07,202
2023-02-08,458
2023-02-09,295
2023-02-10,387
2023-02-11,273
2023-02-12,196
2023-02-13,111
2023-02-14,167
2023-02-15,245
2023-02-16,436
2023-02-17,375
2023-02-18,276
2023-02-19,189
2023-02-20,123
2023-02-21,201
2023-02-22,225
2023-02-23,440
2023-02-24,491
2023-02-25,313
2023-02-26,213
2023-02-27,141
2023-02-28,211
2023-03-01,321
2023-03-02,444
2023-03-03,438
2023-03-04,394
2023-03-05,334
2023-03-06,140
2023-03-07,196
2023-03-08,365
2023-03-09,639
2023-03-10,460
2023-03-11,438
2023-03-12,278
2023-03-13,189
2023-03-14,370
2023-03-15,500
2023-03-16,501
2023-03-17,606
2023-03-18,527
2023-03-19,330
2023-03-20,259
2023-03-21,349
2023-03-22,453
2023-03-23,518
2023-03-24,767
2023-03-25,725
2023-03-26,564
2023-03-27,397
2023-03-28,417
2023-03-29,703
2023-03-30,1231
2023-03-31,653
2023-04-01,822
2023-04-02,651
2023-04-03,467
2023-04-04,440
2023-04-05,587
2023-04-06,626
2023-04-07,623
2023-04-08,1216
2023-04-09,590
2023-04-10,188
2023-04-11,405
2023-04-12,894
2023-04-13,687
2023-04-14,992
2023-04-15,811
2023-04-16,675
2023-04-17,368
2023-04-18,485
2023-04-19,809
2023-04-20,955
2023-04-21,1187
2023-04-22,965
2023-04-23,187
2023-04-24,1194
2023-04-25,664
2023-04-26,1514
2023-04-27,1873
2023-04-28,1241
2023-04-29,1831
2023-04-30,1064
2023-05-01,552
2023-05-02,769
2023-05-03,1285
2023-05-04,1486
2023-05-05,1237
2023-05-06,1443
2023-05-07,558
2023-05-08,802
2023-05-09,771
2023-05-10,1469
2023-05-11,1686
2023-05-12,1671
2023-05-13,1557
2023-05-14,1202
2023-05-15,736
2023-05-16,819
2023-05-17,1460
2023-05-18,1760
2023-05-19,1798
2023-05-20,1617
2023-05-21,1130
2023-05-22,659
2023-05-23,962
2023-05-24,1631
2023-05-25,2027
2023-05-26,1962
2023-05-27,2422
2023-05-28,1529
2023-05-29,790
2023-05-30,677
2023-05-31,1647
2023-06-01,3985
2023-06-02,3704
2023-06-03,2740
2023-06-04,1816
2023-06-05,1152
2023-06-06,1483
2023-06-07,3043
2023-06-08,3077
2023-06-09,2728
2023-06-10,2689
2023-06-11,1765
2023-06-12,1372
2023-06-13,1551
2023-06-14,6574
2023-06-15,2929
2023-06-16,3529
2023-06-17,3141
2023-06-18,1077
2023-06-19,3610
2023-06-20,3122
2023-06-21,3696
2023-06-22,4752
2023-06-23,4396
2023-06-24,3897
2023-06-25,2429
2023-06-26,2121
2023-06-27,2502
2023-06-28,4160
2023-06-29,7129
2023-06-30,6251
2023-07-01,6354
2023-07-02,4136
2023-07-03,2876
2023-07-04,2228
2023-07-05,3564
2023-07-06,3110
2023-07-07,4572
2023-07-08,4821
2023-07-09,4444
2023-07-10,3037
2023-07-11,3359
2023-07-12,5705
2023-07-13,7757
2023-07-14,8580
2023-07-15,6692
2023-07-16,5332
2023-07-17,3360
2023-07-18,4930
2023-07-19,10499
2023-07-20,8884
2023-07-21,9027
2023-07-22,9424
2023-07-23,6074
2023-07-24,4172
2023-07-25,5114
2023-07-26,9320
2023-07-27,9601
2023-07-28,9780
2023-07-29,10199
2023-07-30,6577
2023-07-31,5702
2023-08-01,6014
2023-08-02,7507
2023-08-03,9356
2023-08-04,25945
2023-08-05,12205
2023-08-06,9726
2023-08-07,6494
2023-08-08,8841
2023-08-09,11844
2023-08-10,15021
2023-08-11,12746
2023-08-12,14702
2023-08-13,10451
2023-08-14,9053
2023-08-15,12999
2023-08-16,15754
2023-08-17,14446
2023-08-18,12700
2023-08-19,12924
2023-08-20,9395
2023-08-21,8636
2023-08-22,12470
2023-08-23,13333
2023-08-24,13798
2023-08-25,14522
2023-08-26,13944
2023-08-27,6976
2023-08-28,9090
2023-08-29,13226
2023-08-30,14310
2023-08-31,15133
2023-09-01,17315
2023-09-02,10533
2023-09-03,13419
2023-09-04,5392
2023-09-05,4595
2023-09-06,9480
2023-09-07,14208
2023-09-08,14803
2023-09-09,13717
2023-09-10,10603
2023-09-11,7351
2023-09-12,8462
2023-09-13,14079
2023-09-14,14812
2023-09-15,13015
2023-09-16,13394
2023-09-17,10318
2023-09-18,6480
2023-09-19,9631
2023-09-20,13485
2023-09-21,13818
2023-09-22,14310
2023-09-23,13226
2023-09-24,10435
2023-09-25,7110
2023-09-26,13837
2023-09-27,13627
2023-09-28,14306
2023-09-29,15790
2023-09-30,15081
2023-10-01,12026
2023-10-02,6494
2023-10-03,10326
2023-10-04,14296
2023-10-05,14654
2023-10-06,13757
2023-10-07,12861
2023-10-08,10170
2023-10-09,5449
2023-10-10,9501
2023-10-11,13881
2023-10-12,13670
2023-10-13,12758
2023-10-14,13422
2023-10-15,9390
2023-10-16,5662
2023-10-17,8428
2023-10-18,15631
2023-10-19,15817
2023-10-20,11459
2023-10-21,13275
2023-10-22,8596
2023-10-23,7592
2023-10-24,10475
2023-10-25,13352
2023-10-26,13897
2023-10-27,12288
2023-10-28,13200
2023-10-29,10010
2023-10-30,6765
2023-10-31,9356
2023-11-01,14420
2023-11-02,14302
2023-11-03,13154
2023-11-04,11379
2023-11-05,9471
2023-11-06,6706
2023-11-07,9487
2023-11-08,14260
2023-11-09,13859
2023-11-10,13719
2023-11-11,13313
2023-11-12,10386
2023-11-13,5440
2023-11-14,9073
2023-11-15,13498
2023-11-16,13580
2023-11-17,14116
2023-11-18,13084
2023-11-19,11007
2023-11-20,6179
2023-11-21,8362
2023-11-22,13376
2023-11-23,13678
2023-11-24,6866
2023-11-25,7126
2023-11-26,7179
2023-11-27,4578
2023-11-28,8756
2023-11-29,12633
2023-11-30,12399
2023-12-01,14035
2023-12-02,11841
2023-12-03,9226
2023-12-04,11533
2023-12-05,8849
2023-12-06,13784
2023-12-07,14810
2023-12-08,15315
2023-12-09,15346
2023-12-10,10115
2023-12-11,5641
2023-12-12,7731
2023-12-13,12621
2023-12-14,15238
2023-12-15,14490
2023-12-16,11619
2023-12-17,8854
2023-12-18,5828
2023-12-19,8532
2023-12-20,13790
2023-12-21,13119
2023-12-22,12149
2023-12-23,13314
2023-12-24,8865
2023-12-25,3592
2023-12-26,2360
2023-12-27,8816
2023-12-28,14090
2023-12-29,11752
2023-12-30,12459
2023-12-31,9273
2024-01-01,5404
2024-01-02,3823
2024-01-03,9491
2024-01-04,13287
2024-01-05,11804
2024-01-06,10211
2024-01-07,8039
2024-01-08,6547
2024-01-09,12485
2024-01-10,10100
2024-01-11,15752
2024-01-12,16944
2024-01-13,11380
2024-01-14,8829
2024-01-15,5190
2024-01-16,8943
2024-01-17,8842
2024-01-18,12150
2024-01-19,11550
2024-01-20,9738
2024-01-21,8424
2024-01-22,5804
2024-01-23,8628
2024-01-24,12001
2024-01-25,13230
2024-01-26,14002
2024-01-27,12642
2024-01-28,9844
2024-01-29,7340
2024-01-30,10238
2024-01-31,14601
2024-02-01,14678
2024-02-02,15392
2024-02-03,12806
2024-02-04,9447
2024-02-05,4045
2024-02-06,7360
2024-02-07,13842
2024-02-08,15887
2024-02-09,13567
2024-02-10,13005
2024-02-11,9323
2024-02-12,7214
2024-02-13,10296
2024-02-14,11618
2024-02-15,13542
2024-02-16,13816
2024-02-17,12572
2024-02-18,9164
2024-02-19,5413
2024-02-20,9922
2024-02-21,16871
2024-02-22,13146
2024-02-23,16627
2024-02-24,11715
2024-02-25,11386
2024-02-26,8634
2024-02-27,13741
2024-02-28,14739
2024-02-29,15222
2024-03-01,14530
2024-03-02,12722
2024-03-03,8200
2024-03-04,7475
2024-03-05,9465
2024-03-06,12990
2024-03-07,12641
2024-03-08,13834
2024-03-09,14508
2024-03-10,9554
2024-03-11,5055
2024-03-12,8755
2024-03-13,12036
2024-03-14,13721
2024-03-15,13633
2024-03-16,12353
2024-03-17,8993
2024-03-18,5894
2024-03-19,8740
2024-03-20,12132
2024-03-21,12442
2024-03-22,12052
2024-03-23,9656
2024-03-24,7451
2024-03-25,5240
2024-03-26,10527
2024-03-27,12521
2024-03-28,16911
2024-03-29,14860
2024-03-30,12424
2024-03-31,9695
2024-04-01,4653
2024-04-02,7661
2024-04-03,11343
2024-04-04,12553
2024-04-05,12588
2024-04-06,11024
2024-04-07,8092
2024-04-08,5638
2024-04-09,7451
2024-04-10,10114
2024-04-11,11198
2024-04-12,11530
2024-04-13,9587
2024-04-14,7684
2024-04-15,8176
2024-04-16,7616
2024-04-17,12196
2024-04-18,12553
2024-04-19,13217
2024-04-20,11892
2024-04-21,8560
2024-04-22,6012
2024-04-23,8719
2024-04-24,11575
2024-04-25,13108
2024-04-26,11710
2024-04-27,11384
2024-04-28,8195
2024-04-29,6638
2024-04-30,8620
2024-05-01,11571
2024-05-02,11601
2024-05-03,10907
2024-05-04,8812
2024-05-05,6108
2024-05-06,4194
2024-05-07,9127
2024-05-08,10528
2024-05-09,10372
2024-05-10,10811
2024-05-11,10003
2024-05-12,7262
2024-05-13,4353
2024-05-14,7439
2024-05-15,8967
2024-05-16,11824
2024-05-17,10041
2024-05-18,9323
2024-05-19,6316
2024-05-20,4505
2024-05-21,9537
2024-05-22,9118
2024-05-23,9927
2024-05-24,10503
2024-05-25,10330
2024-05-26,7175
2024-05-27,3801
2024-05-28,4333
2024-05-29,8200
2024-05-30,9998
2024-05-31,12243
2024-06-01,11779
2024-06-02,7725
2024-06-03,5976
2024-06-04,8647
2024-06-05,9412
2024-06-06,9972
2024-06-07,11410
2024-06-08,9433
2024-06-09,6276
2024-06-10,4620
2024-06-11,7067
2024-06-12,10257
2024-06-13,10832
2024-06-14,11167
