date,rows
2019-11-16,152226
2019-11-17,162577
2019-11-18,190471
2019-11-19,191655
2019-11-20,165345
2019-11-21,166164
2019-11-22,137870
2019-11-23,125630
2019-11-24,124172
2019-11-25,126762
2019-11-26,141613
2019-11-27,169189
2019-11-28,181660
2019-11-29,162124
2019-11-30,160183
2019-12-01,147664
2019-12-02,161751
2019-12-03,203990
2019-12-04,149122
2019-12-05,166964
2019-12-06,150580
2019-12-07,156944
2019-12-08,148291
2019-12-09,184480
2019-12-10,155443
2019-12-11,148709
2019-12-12,162164
2019-12-13,139046
2019-12-14,157437
2019-12-15,159043
2019-12-16,190592
2019-12-17,158498
2019-12-18,162986
2019-12-19,163172
2019-12-20,155935
2019-12-21,154318
2019-12-22,164127
2019-12-23,160180
2019-12-24,162608
2019-12-25,142400
2019-12-26,155563
2019-12-27,153231
2019-12-28,151386
2019-12-29,158826
2019-12-30,148213
2019-12-31,152120
2020-01-01,122889
2020-01-02,133518
2020-01-03,133997
2020-01-04,111584
2020-01-05,123446
2020-01-06,149690
2020-01-07,139308
2020-01-08,136683
2020-01-09,136063
2020-01-10,135558
2020-01-11,135996
2020-01-12,138830
2020-01-13,150013
2020-01-14,151839
2020-01-15,138262
2020-01-16,130259
2020-01-17,154232
2020-01-18,132418
2020-01-19,141657
2020-01-20,140251
2020-01-21,138430
2020-01-22,137195
2020-01-23,139082
2020-01-24,141577
2020-01-25,110848
2020-01-26,141484
2020-01-27,142365
2020-01-28,175879
2020-01-29,161744
2020-01-30,168894
2020-01-31,148745
2020-02-01,134267
2020-02-02,134386
2020-02-03,130275
2020-02-04,136012
2020-02-05,150894
2020-02-06,149437
2020-02-07,144192
2020-02-08,145727
2020-02-09,121651
2020-02-10,139017
2020-02-11,146632
2020-02-12,150683
2020-02-13,195679
2020-02-14,150875
2020-02-15,153017
2020-02-16,154807
2020-02-17,154278
2020-02-18,151547
2020-02-19,172457
2020-02-20,155011
2020-02-21,157735
2020-02-22,134105
2020-02-23,158303
2020-02-24,159822
2020-02-25,122568
2020-02-26,167710
2020-02-27,199795
2020-02-28,164043
2020-02-29,143432
2020-03-01,127017
2020-03-02,157009
2020-03-03,177437
2020-03-04,173696
2020-03-05,166425
2020-03-06,156510
2020-03-07,154950
2020-03-08,154358
2020-03-09,157210
2020-03-10,156171
2020-03-11,201601
2020-03-12,157426
2020-03-13,158690
2020-03-14,166273
2020-03-15,163463
2020-03-16,213530
2020-03-17,166229
2020-03-18,147073
2020-03-19,188961
2020-03-20,167185
2020-03-21,169814
2020-03-22,162704
2020-03-23,168070
2020-03-24,160427
2020-03-25,187177
2020-03-26,164995
2020-03-27,172283
2020-03-28,173961
2020-03-29,173641
2020-03-30,168698
2020-03-31,151081
2020-04-01,142659
2020-04-02,146552
2020-04-03,150347
2020-04-04,138339
2020-04-05,137861
2020-04-06,150707
2020-04-07,139461
2020-04-08,175387
2020-04-09,207480
2020-04-10,134986
2020-04-11,115171
2020-04-12,140196
2020-04-13,139511
2020-04-14,138904
2020-04-15,140598
2020-04-16,140334
2020-04-17,139891
2020-04-18,117736
2020-04-19,139570
2020-04-20,140237
2020-04-21,140999
2020-04-22,138013
2020-04-23,136492
2020-04-24,157170
2020-04-25,131890
2020-04-26,134787
2020-04-27,153203
2020-04-28,135783
2020-04-29,142355
2020-04-30,127831
2020-05-01,122175
2020-05-02,133105
2020-05-03,138731
2020-05-04,135925
2020-05-05,132540
2020-05-06,136194
2020-05-07,150186
2020-05-08,137101
2020-05-09,154903
2020-05-10,143628
2020-05-11,154981
2020-05-12,132185
2020-05-13,158192
2020-05-14,201317
2020-05-15,157470
2020-05-16,130945
2020-05-17,145662
2020-05-18,157285
2020-05-19,154421
2020-05-20,134202
2020-05-21,150288
2020-05-22,117114
2020-05-23,188320
2020-05-24,132471
2020-05-25,149643
2020-05-26,125395
2020-05-27,152824
2020-05-28,131430
2020-05-29,139491
2020-05-30,129111
2020-05-31,130010
2020-06-01,141375
2020-06-02,132860
2020-06-03,149250
2020-06-04,148336
2020-06-05,132358
2020-06-06,128769
2020-06-07,121615
2020-06-08,137377
2020-06-09,124993
2020-06-10,113316
2020-06-11,132660
2020-06-12,136983
2020-06-13,125423
2020-06-14,122702
2020-06-15,125787
2020-06-16,125377
2020-06-17,130959
2020-06-18,130684
2020-06-19,139300
2020-06-20,93269
2020-06-21,135487
2020-06-22,120685
2020-06-23,129616
2020-06-24,132005
2020-06-25,118557
2020-06-26,130908
2020-06-27,116385
2020-06-28,128502
2020-06-29,132983
2020-06-30,146602
2020-07-01,124073
2020-07-02,143905
2020-07-03,116219
2020-07-04,115303
2020-07-05,110580
2020-07-06,138820
2020-07-07,118239
2020-07-08,120416
2020-07-09,125195
2020-07-10,120694
2020-07-11,124891
2020-07-12,117465
2020-07-13,149265
2020-07-14,123915
2020-07-15,117656
2020-07-16,114678
2020-07-17,118838
2020-07-18,112041
2020-07-19,132194
2020-07-20,125555
2020-07-21,157544
2020-07-22,146220
2020-07-23,157122
2020-07-24,129803
2020-07-25,117724
2020-07-26,124279
2020-07-27,119979
2020-07-28,117126
2020-07-29,123457
2020-07-30,124098
2020-07-31,128109
2020-08-01,122318
2020-08-02,122986
2020-08-03,128313
2020-08-04,122084
2020-08-05,133770
2020-08-06,121248
2020-08-07,136705
2020-08-08,122889
2020-08-09,123492
2020-08-10,141573
2020-08-11,130000
2020-08-12,90715
2020-08-13,119475
2020-08-14,147858
2020-08-15,133882
2020-08-16,96555
2020-08-17,145381
2020-08-18,196746
2020-08-19,126003
2020-08-20,141324
2020-08-21,141873
2020-08-22,127768
2020-08-23,128877
2020-08-24,129456
2020-08-25,125933
2020-08-26,126005
2020-08-27,138625
2020-08-28,131017
2020-08-29,129683
2020-08-30,133585
2020-08-31,130823
2020-09-01,137439
2020-09-02,121015
2020-09-03,120793
2020-09-04,125447
2020-09-05,130435
2020-09-06,134615
2020-09-07,130795
2020-09-08,158134
2020-09-09,126801
2020-09-10,127203
2020-09-11,128748
2020-09-12,128229
2020-09-13,131455
2020-09-14,169782
2020-09-15,131653
2020-09-16,149352
2020-09-17,139467
2020-09-18,155476
2020-09-19,135108
2020-09-20,143215
2020-09-21,134857
2020-09-22,141837
2020-09-23,144112
2020-09-24,156083
2020-09-25,142091
2020-09-26,140844
2020-09-27,145430
2020-09-28,196450
2020-09-29,148997
2020-09-30,140856
2020-10-01,142735
2020-10-02,141330
2020-10-03,139672
2020-10-04,142629
2020-10-05,132554
2020-10-06,138391
2020-10-07,125718
2020-10-08,202317
2020-10-09,132017
2020-10-10,137773
2020-10-11,145601
2020-10-12,160177
2020-10-13,158735
2020-10-14,161149
2020-10-15,147351
2020-10-16,146632
2020-10-17,146179
2020-10-18,147425
2020-10-19,151956
2020-10-20,149131
2020-10-21,168326
2020-10-22,170748
2020-10-23,201532
2020-10-24,150653
2020-10-25,127581
2020-10-26,131584
2020-10-27,150874
2020-10-28,172216
2020-10-29,172380
2020-10-30,186441
2020-10-31,86483
2020-11-01,153764
2020-11-02,165022
2020-11-03,167082
2020-11-04,150399
2020-11-05,195980
2020-11-06,156181
2020-11-07,143866
2020-11-08,20045
2020-11-09,252507
2020-11-10,146988
2020-11-11,167745
2020-11-12,166360
2020-11-13,206765
2020-11-14,156794
2020-11-15,174693
2020-11-16,173868
2020-11-17,159745
2020-11-18,153979
2020-11-19,154573
2020-11-20,155656
2020-11-21,152171
2020-11-22,156067
2020-11-23,168076
2020-11-24,154138
2020-11-25,159376
2020-11-26,155631
2020-11-27,161848
2020-11-28,153987
2020-11-29,155354
2020-11-30,167423
2020-12-01,161215
2020-12-02,140813
2020-12-03,128860
2020-12-04,149077
2020-12-05,146589
2020-12-06,143901
2020-12-07,161058
2020-12-08,185729
2020-12-09,150244
2020-12-10,168736
2020-12-11,153311
2020-12-12,148343
2020-12-13,153991
2020-12-14,135847
2020-12-15,135902
2020-12-16,161727
2020-12-17,155032
2020-12-18,178954
2020-12-19,156040
2020-12-20,8202
2020-12-21,190125
2020-12-22,152358
2020-12-23,211464
2020-12-24,160490
2020-12-25,154330
2020-12-26,166259
2020-12-27,159640
2020-12-28,254553
2020-12-29,165522
2020-12-30,163998
2020-12-31,205586
2021-01-01,137039
2021-01-02,134401
2021-01-03,129495
2021-01-04,133217
2021-01-05,128561
2021-01-06,136947
2021-01-07,130371
2021-01-08,181355
2021-01-09,136948
2021-01-10,141679
2021-01-11,157300
2021-01-12,141596
2021-01-13,150069
2021-01-14,140543
2021-01-15,140891
2021-01-16,141352
2021-01-17,121726
2021-01-18,140249
2021-01-19,153269
2021-01-20,145186
2021-01-21,136278
2021-01-22,141129
2021-01-23,136102
2021-01-24,142649
2021-01-25,139548
2021-01-26,157641
2021-01-27,147456
2021-01-28,179338
2021-01-29,151546
2021-01-30,140658
2021-01-31,139219
2021-02-01,139804
2021-02-02,133221
2021-02-03,135950
2021-02-04,147120
2021-02-05,153668
2021-02-06,137893
2021-02-07,126985
2021-02-08,141451
2021-02-09,140415
2021-02-10,143000
2021-02-11,147058
2021-02-12,154028
2021-02-13,156220
2021-02-14,56875
2021-02-15,189624
2021-02-16,174692
2021-02-17,153372
2021-02-18,172023
2021-02-19,154821
2021-02-20,152043
2021-02-21,100941
2021-02-22,177359
2021-02-23,137214
2021-02-24,191121
2021-02-25,183020
2021-02-26,161105
2021-02-27,136642
2021-02-28,110743
2021-03-01,167543
2021-03-02,197844
2021-03-03,158028
2021-03-04,163992
2021-03-05,151156
2021-03-06,114363
2021-03-07,156508
2021-03-08,190196
2021-03-09,192986
2021-03-10,178280
2021-03-11,165015
2021-03-12,165703
2021-03-13,152653
2021-03-14,155830
2021-03-15,159475
2021-03-16,149723
2021-03-17,143033
2021-03-18,152489
2021-03-19,161653
2021-03-20,145921
2021-03-21,146455
2021-03-22,152185
2021-03-23,161935
2021-03-24,143012
2021-03-25,139630
2021-03-26,177919
2021-03-27,121619
2021-03-28,139196
2021-03-29,136561
2021-03-30,151720
2021-03-31,182968
2021-04-01,144922
2021-04-02,126984
2021-04-03,132728
2021-04-04,130651
2021-04-05,138498
2021-04-06,161502
2021-04-07,145652
2021-04-08,126222
2021-04-09,147462
2021-04-10,129577
2021-04-11,136245
2021-04-12,146716
2021-04-13,147995
2021-04-14,128722
2021-04-15,129261
2021-04-16,132923
2021-04-17,128383
2021-04-18,128999
2021-04-19,150745
2021-04-20,123515
2021-04-21,123585
2021-04-22,124878
2021-04-23,140525
2021-04-24,122677
2021-04-25,125851
2021-04-26,137240
2021-04-27,119528
2021-04-28,116803
2021-04-29,107823
2021-04-30,126173
2021-05-01,115029
2021-05-02,110818
2021-05-03,115027
2021-05-04,110365
2021-05-05,129909
2021-05-06,108104
2021-05-07,130221
2021-05-08,107374
2021-05-09,115022
2021-05-10,124990
2021-05-11,112737
2021-05-12,108266
2021-05-13,119630
2021-05-14,109593
2021-05-15,112589
2021-05-16,107441
2021-05-17,110496
2021-05-18,118437
2021-05-19,109205
2021-05-20,117153
2021-05-21,107445
2021-05-22,105837
2021-05-23,108146
2021-05-24,107533
2021-05-25,122610
2021-05-26,120739
2021-05-27,105079
2021-05-28,92779
2021-05-29,33448
2021-05-30,86252
2021-05-31,97591
2021-06-01,105967
2021-06-02,98320
2021-06-03,95841
2021-06-04,112102
2021-06-05,94544
2021-06-06,102751
2021-06-07,108313
2021-06-08,123695
2021-06-09,98109
2021-06-10,102466
2021-06-11,94988
2021-06-12,101504
2021-06-13,98917
2021-06-14,102246
2021-06-15,90683
2021-06-16,96193
2021-06-17,96527
2021-06-18,103417
2021-06-19,74444
2021-06-20,83902
2021-06-21,93717
2021-06-22,105066
2021-06-23,93258
2021-06-24,102067
2021-06-25,119964
2021-06-26,103137
2021-06-27,93077
2021-06-28,102176
2021-06-29,95628
2021-06-30,98592
2021-07-01,101823
2021-07-02,98100
2021-07-03,96079
2021-07-04,92529
2021-07-05,99606
2021-07-06,107123
2021-07-07,102859
2021-07-08,97000
2021-07-09,95036
2021-07-10,99594
2021-07-11,96397
2021-07-12,98769
2021-07-13,94652
2021-07-14,116723
2021-07-15,92333
2021-07-16,96697
2021-07-18,59249
2021-07-19,116106
2021-07-20,95710
2021-07-21,93974
2021-07-22,96755
2021-07-23,94116
2021-07-24,94828
2021-07-25,94398
2021-07-26,98848
2021-07-27,91572
2021-07-28,91678
2021-07-29,102322
2021-07-30,93626
2021-07-31,89539
2021-08-01,92256
2021-08-02,92871
2021-08-03,84758
2021-08-04,81712
2021-08-05,87376
2021-08-06,85878
2021-08-07,94540
2021-08-08,14355
2021-08-09,129235
2021-08-10,87068
2021-08-11,82792
2021-08-12,81163
2021-08-13,53100
2021-08-14,4494
2021-08-15,5157
2021-08-16,22015
2021-08-17,77181
2021-08-18,82799
2021-08-19,83727
2021-08-20,83151
2021-08-21,84255
2021-08-22,81911
2021-08-23,87397
2021-08-24,81122
2021-08-25,82947
2021-08-26,87236
2021-08-27,86942
2021-08-28,76560
2021-08-29,85535
2021-08-30,82163
2021-08-31,82395
2021-09-01,79817
2021-09-02,83489
2021-09-03,79035
2021-09-04,79809
2021-09-05,80731
2021-09-06,80665
2021-09-07,78033
2021-09-08,76919
2021-09-09,75323
2021-09-10,80340
2021-09-11,73915
2021-09-12,75985
2021-09-13,77905
2021-09-14,77893
2021-09-15,77724
2021-09-16,59462
2021-09-17,35054
2021-09-18,44840
2021-09-19,64252
2021-09-20,72933
2021-09-21,75081
2021-09-22,75903
2021-09-23,73903
2021-09-24,76424
2021-09-25,71795
2021-09-26,71892
2021-09-27,75957
2021-09-28,68169
2021-09-29,70133
2021-09-30,75999
2021-10-01,68653
2021-10-02,64802
2021-10-03,69227
2021-10-04,70119
2021-10-05,69346
2021-10-06,72741
2021-10-07,71737
2021-10-08,72414
2021-10-09,67709
2021-10-10,70521
2021-10-11,69792
2021-10-12,64544
2021-10-13,67956
2021-10-14,66848
2021-10-15,70218
2021-10-16,69792
2021-10-17,70031
2021-10-18,69858
2021-10-19,66797
2021-10-20,68185
2021-10-21,67191
2021-10-22,76281
2021-10-23,51182
2021-10-24,70753
2021-10-25,91771
2021-10-26,71099
2021-10-27,70671
2021-10-28,73321
2021-10-29,69924
2021-10-30,70712
2021-10-31,72469
2021-11-01,79702
2021-11-02,70447
2021-11-03,71634
2021-11-04,70668
2021-11-05,72401
2021-11-06,72694
2021-11-07,74571
2021-11-08,73775
2021-11-09,72373
2021-11-10,68251
2021-11-11,72062
2021-11-12,72905
2021-11-13,73893
2021-11-14,74279
2021-11-15,76117
2021-11-16,72860
2021-11-17,70613
2021-11-18,73933
2021-11-19,81780
2021-11-20,74112
2021-11-21,74585
2021-11-22,78226
2021-11-23,75355
2021-11-24,76933
2021-11-25,73587
2021-11-26,78229
2021-11-27,75390
2021-11-28,78490
2021-11-29,63843
2021-11-30,73650
2021-12-01,74018
2021-12-02,74466
2021-12-03,61701
2021-12-04,73525
2021-12-05,83248
2021-12-06,80198
2021-12-07,75751
2021-12-08,77850
2021-12-09,76685
2021-12-10,79949
2021-12-11,78686
2021-12-12,54055
2021-12-13,88850
2021-12-14,81005
2021-12-15,75740
2021-12-16,83657
2021-12-17,84587
2021-12-18,79449
2021-12-19,87772
2021-12-20,87680
2021-12-21,86306
2021-12-22,88081
2021-12-23,83594
2021-12-24,81898
2021-12-25,86607
2021-12-26,88443
2021-12-27,83633
2021-12-28,83014
2021-12-29,82598
2021-12-30,83008
2021-12-31,83308
2022-01-01,77129
2022-01-02,77770
2022-01-03,76291
2022-01-04,63425
2022-01-05,71578
2022-01-06,74400
2022-01-07,87743
2022-01-08,75175
2022-01-09,87190
2022-01-10,79282
2022-01-11,74285
2022-01-12,71699
2022-01-13,67532
2022-01-14,85922
2022-01-15,85779
2022-01-16,88629
2022-01-17,90166
2022-01-18,87563
2022-01-19,91537
2022-01-20,86723
2022-01-21,86520
2022-01-22,88516
2022-01-23,89524
2022-01-24,91041
2022-01-25,90511
2022-01-26,84211
2022-01-27,95185
2022-01-28,95147
2022-01-29,84503
2022-01-30,88914
2022-01-31,93177
2022-02-01,84885
2022-02-02,84533
2022-02-03,93923
2022-02-04,103037
2022-02-05,60427
2022-02-06,55252
2022-02-07,84655
2022-02-08,88074
2022-02-09,82442
2022-02-10,81729
2022-02-11,91456
2022-02-12,38085
2022-02-13,73978
2022-02-14,59825
2022-02-15,87241
2022-02-16,86070
2022-02-17,80212
2022-02-18,86025
2022-02-19,87346
2022-02-20,89290
2022-02-21,90958
2022-02-22,87306
2022-02-23,88230
2022-02-24,97181
2022-02-25,87533
2022-02-26,89393
2022-02-27,87847
2022-02-28,91400
2022-03-01,93206
2022-03-02,87375
2022-03-03,85752
2022-03-04,90918
2022-03-05,85560
2022-03-06,87850
2022-03-07,87643
2022-03-08,86506
2022-03-09,49903
2022-03-10,80932
2022-03-11,96757
2022-03-12,76334
2022-03-13,53732
2022-03-14,92464
2022-03-15,87174
2022-03-16,90325
2022-03-17,85815
2022-03-18,87459
2022-03-19,87276
2022-03-20,90140
2022-03-21,101490
2022-03-22,88931
2022-03-23,88089
2022-03-24,93223
2022-03-25,71168
2022-03-28,82909
2022-03-29,88206
2022-03-30,91692
2022-03-31,92324
2022-04-01,81390
2022-04-02,81379
2022-04-03,84586
2022-04-04,91396
2022-04-05,96285
2022-04-06,91091
2022-04-07,80025
2022-04-08,92747
2022-04-09,88453
2022-04-10,90695
2022-04-11,92422
2022-04-12,93971
2022-04-13,90130
2022-04-14,94272
2022-04-15,87662
2022-04-16,88894
2022-04-17,80264
2022-04-18,90395
2022-04-19,91692
2022-04-20,92018
2022-04-21,86670
2022-04-22,77868
2022-04-23,80893
2022-04-24,79429
2022-04-25,82997
2022-04-26,80034
2022-04-27,81467
2022-04-28,86464
2022-04-29,80415
2022-04-30,74426
2022-05-01,78912
2022-05-02,75523
2022-05-03,87612
2022-05-04,86576
2022-05-05,78523
2022-05-06,77713
2022-05-07,81596
2022-05-08,82921
2022-05-09,83411
2022-05-10,81251
2022-05-11,77957
2022-05-12,77105
2022-05-13,74578
2022-05-14,77401
2022-05-15,78437
2022-05-16,85443
2022-05-17,81674
2022-05-18,80468
2022-05-19,79690
2022-05-20,80422
2022-05-21,81521
2022-05-22,76254
2022-05-23,86000
2022-05-24,79616
2022-05-25,80959
2022-05-26,81629
2022-05-27,59112
2022-05-28,79672
2022-05-29,82101
2022-05-30,84699
2022-05-31,79109
2022-06-01,89894
2022-06-02,79289
2022-06-03,80457
2022-06-04,78582
2022-06-05,82754
2022-06-06,84163
2022-06-07,82122
2022-06-08,82959
2022-06-09,82449
2022-06-10,89356
2022-06-11,84568
2022-06-12,85879
2022-06-13,90999
2022-06-14,80710
2022-06-15,84223
2022-06-16,82538
2022-06-17,82010
2022-06-18,71754
2022-06-19,71389
2022-06-20,80734
2022-06-21,85438
2022-06-22,81409
2022-06-23,87522
2022-06-24,80524
2022-06-25,83722
2022-06-26,88264
2022-06-27,79620
2022-06-28,69824
2022-06-29,87055
2022-06-30,78382
2022-07-01,96289
2022-07-02,88127
2022-07-03,79921
2022-07-04,86290
2022-07-05,95087
2022-07-06,81556
2022-07-07,75491
2022-07-08,75590
2022-07-09,33140
2022-07-10,33182
2022-07-11,60019
2022-07-12,99308
2022-07-13,93147
2022-07-14,94665
2022-07-15,96909
2022-07-16,95633
2022-07-17,92809
2022-07-18,96876
2022-07-19,92727
2022-07-20,91989
2022-07-21,95771
2022-07-22,94723
2022-07-23,99096
2022-07-24,99795
2022-07-25,93282
2022-07-26,104011
2022-07-27,99229
2022-07-28,86408
2022-07-29,101752
2022-07-30,93403
2022-07-31,96193
2022-08-01,99261
2022-08-02,95296
2022-08-03,83948
2022-08-04,89326
2022-08-05,89431
2022-08-06,92778
2022-08-07,80573
2022-08-08,98962
2022-08-09,96831
2022-08-10,101110
2022-08-11,96523
2022-08-12,90229
2022-08-13,93935
2022-08-14,91699
2022-08-15,92084
